nohup: ignoring input
/home/aviran/miniconda3/envs/alon_env/lib/python3.9/site-packages/transformers/utils/generic.py:260: FutureWarning: `torch.utils._pytree._register_pytree_node` is deprecated. Please use `torch.utils._pytree.register_pytree_node` instead.
  torch.utils._pytree._register_pytree_node(
/home/aviran/miniconda3/envs/alon_env/lib/python3.9/site-packages/huggingface_hub/file_download.py:1150: FutureWarning: `resume_download` is deprecated and will be removed in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
/home/aviran/miniconda3/envs/alon_env/lib/python3.9/site-packages/transformers/modeling_utils.py:479: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  return torch.load(checkpoint_file, map_location=map_location)
/home/aviran/Alon/Thesis/AffineRegressor.py:229: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load(model_path, map_location='cpu')
###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 1, avg embeddings: False, 
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
Epoch 69/100: Training Loss: nan		 Val Loss: nan

			Training MAE Shift: nan		 Val MAE Shift: nan
            Training Euclidean Shift: 0.0		 Val Euclidean Shift: 0.0




found nan

1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
3. Nan in output
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444]],
       device='cuda:0')
4. Nan in output
1. Nan in x1_embeddings
5. Nan in embeddings
tensor([[   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        ...,
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
        [   nan,    nan,    nan,  ..., 4.0000, 4.2222, 4.4444],
